"item_id","user_id","rating","timestamp","gender","category","brand","year","month","quantity","unitprice","unit_cost","region","amount","profit_margin"
"1378","4807","1","1645952400","Male","Headphones","EINCAR","2018","3","1","261","119.97","West","261","141.03"
"1379","2828","5","1645956000","Female","Cameras","Logitech","2017","6","1","486","121.63","North","486","364.37"
"1380","4661","1","1645959600","Male","Cameras","Archos","2016","8","1","313","169.74","North","313","143.26"
"1381","1528","4","1645963200","Female","Headphones","EINCAR","2017","11","4","256","81.9","South","1024","696.4"
"1382","4958","5","1645966800","Female","Computers","Bose","2015","7","1","365","192.99","North","365","172.01"
"1383","3421","4","1645970400","Male","Security","Sony","2018","8","1","203","180.59","South","203","22.41"
"1384","2940","3","1645974000","Female","Security","Logitech","2018","11","2","490","242.02","East","980","495.96"
"1385","4204","1","1645977600","Female","Wearable Technology","EINCAR","2018","5","3","449","13.86","North","1347","1305.42"
"1386","1340","2","1645981200","Female","Security","Sony","2015","4","1","256","77.75","East","256","178.25"
"1387","4809","2","1645984800","Male","Cameras","Sony","2015","6","3","160","136.88","East","480","69.36"
"1388","3986","1","1645988400","Female","Headphones","Logitech","2018","2","4","231","61","West","924","680"
"1389","1940","1","1645992000","Female","Security","EINCAR","2018","5","4","272","140.3","West","1088","526.8"
"1390","2762","5","1645995600","Female","Cameras","EINCAR","2015","8","2","278","211.41","South","556","133.18"
"1391","1582","3","1645999200","Male","Cameras","Bose","2016","8","1","387","164.92","North","387","222.08"
"1392","3848","4","1646002800","Female","Security","Logitech","2016","8","4","94","26.49","North","376","270.04"
"1393","2469","2","1646006400","Male","Headphones","Archos","2016","2","2","45","167.99","East","90","-245.98"
"1394","3957","3","1646010000","Male","Headphones","EINCAR","2015","5","3","259","168.02","North","777","272.94"
"1395","2870","1","1646013600","Male","Headphones","Logitech","2018","11","3","269","32.01","South","807","710.97"
"1396","3712","1","1646017200","Female","Wearable Technology","Archos","2016","6","4","334","35.73","North","1336","1193.08"
"1397","4121","4","1646020800","Female","Headphones","Logitech","2015","5","4","448","45.95","South","1792","1608.2"
"1398","2142","2","1646024400","Male","Wearable Technology","Bose","2018","4","2","254","143.15","East","508","221.7"
"1399","3226","4","1646028000","Female","Headphones","Archos","2015","5","4","416","18.25","East","1664","1591"
"1400","3966","1","1646031600","Male","Headphones","Bose","2018","6","3","288","201.66","South","864","259.02"
"1401","3139","1","1646035200","Female","Security","Archos","2016","9","1","457","185.28","South","457","271.72"
"1402","4716","3","1646038800","Male","Cameras","Bose","2018","3","4","172","96.75","South","688","301"
"1403","4921","3","1646042400","Female","Computers","Logitech","2018","11","1","116","165.77","East","116","-49.77"
"1404","3202","5","1646046000","Male","Wearable Technology","Bose","2018","12","4","454","179.63","East","1816","1097.48"
"1405","2669","4","1646049600","Female","Computers","EINCAR","2016","10","3","384","163.27","East","1152","662.19"
"1406","4936","4","1646053200","Male","Computers","EINCAR","2017","10","1","91","219.89","South","91","-128.89"
"1407","3685","2","1646056800","Male","Security","Bose","2016","3","3","478","135.93","East","1434","1026.21"
"1408","3691","2","1646060400","Female","Security","Sony","2015","9","2","222","13.82","East","444","416.36"
"1409","1365","2","1646064000","Female","Computers","Sony","2017","12","4","133","62.81","North","532","280.76"
"1410","1439","1","1646067600","Male","Security","Archos","2017","9","2","398","237.43","North","796","321.14"
"1411","1999","3","1646071200","Female","Headphones","Logitech","2015","3","2","187","44.02","West","374","285.96"
"1412","4337","5","1646074800","Male","Security","Archos","2017","8","3","473","35.72","West","1419","1311.84"
"1413","1695","3","1646078400","Male","Wearable Technology","Archos","2016","5","4","60","175.67","West","240","-462.68"
"1414","4771","1","1646082000","Female","Security","Sony","2017","9","2","190","92.01","North","380","195.98"
"1415","3240","3","1646085600","Male","Computers","Sony","2015","2","3","318","227.4","South","954","271.8"
"1416","4384","3","1646089200","Female","Computers","EINCAR","2018","7","4","217","139.24","West","868","311.04"
"1417","4109","4","1646092800","Male","Computers","Sony","2016","8","3","88","185.86","South","264","-293.58"
"1418","4228","2","1646096400","Male","Headphones","EINCAR","2018","9","3","414","198.76","East","1242","645.72"
"1419","4445","2","1646100000","Female","Computers","Bose","2016","11","4","274","72.87","East","1096","804.52"
"1420","1235","4","1646103600","Male","Computers","Sony","2016","7","3","434","46.58","North","1302","1162.26"
"1421","1689","2","1646107200","Female","Wearable Technology","Logitech","2018","4","4","304","26.19","West","1216","1111.24"
"1422","4685","1","1646110800","Male","Security","Sony","2015","6","2","42","125.72","North","84","-167.44"
"1423","3462","2","1646114400","Male","Computers","Archos","2016","4","4","176","99.66","North","704","305.36"
"1424","4307","2","1646118000","Female","Security","EINCAR","2017","11","2","113","43.94","North","226","138.12"
"1425","4302","1","1646121600","Female","Headphones","Sony","2018","12","1","469","162.46","West","469","306.54"
"1426","3281","3","1646125200","Male","Headphones","Bose","2018","5","2","245","220.79","North","490","48.42"
"1427","1501","4","1646128800","Female","Security","Bose","2016","6","4","240","39.77","North","960","800.92"
"1428","2691","3","1646132400","Female","Computers","Sony","2018","3","4","239","142.25","North","956","387"
"1429","4496","1","1646136000","Male","Security","EINCAR","2017","4","4","488","202.4","East","1952","1142.4"
"1430","3438","3","1646139600","Male","Cameras","Bose","2018","7","3","94","236.71","South","282","-428.13"
"1431","3440","5","1646143200","Male","Wearable Technology","Archos","2016","4","1","188","12.76","North","188","175.24"
"1432","2044","5","1646146800","Female","Headphones","EINCAR","2016","8","4","487","56.68","North","1948","1721.28"
"1433","3367","2","1646150400","Female","Cameras","Sony","2016","5","2","164","18.66","West","328","290.68"
"1434","1855","4","1646154000","Female","Wearable Technology","Archos","2016","1","1","262","55.13","North","262","206.87"
"1435","2735","5","1646157600","Male","Security","Archos","2015","7","3","342","99.43","South","1026","727.71"
"1436","3947","2","1646161200","Female","Security","Archos","2016","2","1","47","221.34","South","47","-174.34"
"1437","2084","1","1646164800","Male","Computers","Archos","2015","10","3","326","133.7","West","978","576.9"
"1438","4227","3","1646168400","Female","Computers","Archos","2017","3","3","387","183.11","South","1161","611.67"
"1439","3926","3","1646172000","Female","Headphones","EINCAR","2018","1","1","305","172.08","West","305","132.92"
"1440","4243","3","1646175600","Female","Computers","Archos","2015","9","2","384","182.61","West","768","402.78"
"1441","4674","1","1646179200","Female","Wearable Technology","Archos","2018","1","3","443","69.99","West","1329","1119.03"
"1442","2332","1","1646182800","Male","Cameras","Sony","2018","8","1","151","52.77","North","151","98.23"
"1443","3442","4","1646186400","Male","Computers","Bose","2018","10","4","408","208.3","West","1632","798.8"
"1444","2667","3","1646190000","Male","Cameras","Bose","2016","12","3","390","246.61","South","1170","430.17"
"1445","2182","1","1646193600","Male","Cameras","Bose","2015","11","1","46","128.15","East","46","-82.15"
"1446","4401","1","1646197200","Male","Cameras","Sony","2018","2","3","185","20.19","South","555","494.43"
"1447","1509","1","1646200800","Female","Cameras","Logitech","2016","12","1","189","194.14","North","189","-5.14"
"1448","4782","4","1646204400","Male","Security","Sony","2015","7","1","145","78.32","West","145","66.68"
"1449","3734","1","1646208000","Male","Computers","EINCAR","2017","5","1","138","116.98","South","138","21.02"
"1450","1152","1","1646211600","Male","Computers","Archos","2016","9","3","201","117.49","South","603","250.53"
"1451","1554","5","1646215200","Male","Security","Logitech","2017","7","2","202","247.88","South","404","-91.76"
"1452","3025","5","1646218800","Female","Headphones","Archos","2015","11","3","269","109.74","North","807","477.78"
"1453","3351","4","1646222400","Female","Wearable Technology","Sony","2018","10","3","286","224.91","West","858","183.27"
"1454","2604","2","1646226000","Female","Wearable Technology","Archos","2017","9","2","83","170.27","East","166","-174.54"
"1455","2945","1","1646229600","Female","Cameras","Bose","2017","10","4","292","161.54","South","1168","521.84"
"1456","1404","3","1646233200","Male","Security","EINCAR","2018","10","3","375","51.01","East","1125","971.97"
"1457","4001","2","1646236800","Male","Wearable Technology","Sony","2016","2","4","235","116.79","North","940","472.84"
"1458","3906","3","1646240400","Female","Computers","Archos","2018","8","2","303","132.17","North","606","341.66"
"1459","1388","2","1646244000","Male","Computers","Logitech","2015","5","4","198","169.3","North","792","114.8"
"1460","2280","5","1646247600","Male","Cameras","EINCAR","2017","2","4","50","179.45","East","200","-517.8"
"1461","3434","3","1646251200","Female","Cameras","Archos","2018","11","4","221","83.92","South","884","548.32"
"1462","2264","1","1646254800","Male","Wearable Technology","EINCAR","2018","3","4","72","40.49","West","288","126.04"
"1463","2098","2","1646258400","Female","Headphones","Bose","2017","8","1","395","238.51","East","395","156.49"
"1464","3189","4","1646262000","Male","Wearable Technology","Logitech","2016","7","4","407","230.85","South","1628","704.6"
"1465","4934","2","1646265600","Female","Security","Logitech","2018","3","1","472","165.59","East","472","306.41"
"1466","3372","3","1646269200","Female","Wearable Technology","Logitech","2016","10","3","77","57.09","East","231","59.73"
"1467","2752","2","1646272800","Male","Wearable Technology","Bose","2017","11","3","65","45.66","South","195","58.02"
"1468","2734","5","1646276400","Female","Cameras","Logitech","2016","1","4","371","51.22","East","1484","1279.12"
"1469","1615","1","1646280000","Female","Computers","Archos","2015","8","2","299","177.56","East","598","242.88"
"1470","1211","1","1646283600","Female","Security","Sony","2018","11","4","124","50.9","West","496","292.4"
"1471","3497","1","1646287200","Female","Computers","EINCAR","2018","6","3","238","81.16","North","714","470.52"
"1472","1743","2","1646290800","Male","Cameras","Archos","2017","7","1","410","65.96","West","410","344.04"
"1473","2148","3","1646294400","Male","Wearable Technology","Sony","2016","6","4","409","178.34","North","1636","922.64"
"1474","4850","2","1646298000","Male","Security","Logitech","2016","8","4","472","39.76","West","1888","1728.96"
"1475","4913","3","1646301600","Male","Security","Logitech","2018","10","4","498","72.24","West","1992","1703.04"
"1476","1695","2","1646305200","Female","Cameras","Sony","2017","6","3","177","201.18","East","531","-72.54"
"1477","1201","2","1646308800","Female","Cameras","Bose","2017","10","4","307","239.53","East","1228","269.88"
"1478","3150","4","1646312400","Female","Computers","Bose","2017","3","4","382","11.27","West","1528","1482.92"
"1479","2112","1","1646316000","Female","Computers","Sony","2018","7","2","340","137.7","West","680","404.6"
"1480","4826","4","1646319600","Female","Computers","Logitech","2015","7","1","342","123.52","East","342","218.48"
"1481","1672","2","1646323200","Female","Wearable Technology","Logitech","2015","1","3","193","154.4","West","579","115.8"
"1482","2703","3","1646326800","Female","Security","Sony","2017","9","4","26","163.11","North","104","-548.44"
"1483","3921","2","1646330400","Female","Headphones","Sony","2017","12","3","58","185.43","North","174","-382.29"
"1484","2283","4","1646334000","Female","Headphones","EINCAR","2017","6","3","473","129.09","South","1419","1031.73"
"1485","3135","4","1646337600","Female","Wearable Technology","Bose","2017","9","3","163","179.79","West","489","-50.37"
"1486","4544","1","1646341200","Male","Wearable Technology","EINCAR","2018","4","2","353","44.97","South","706","616.06"
"1487","1758","4","1646344800","Male","Headphones","Archos","2015","12","3","362","123.72","East","1086","714.84"
"1488","2599","1","1646348400","Male","Cameras","Sony","2018","7","2","490","140.29","West","980","699.42"
"1489","2634","2","1646352000","Male","Security","Archos","2016","6","2","120","237.09","West","240","-234.18"
"1490","2515","4","1646355600","Female","Headphones","Logitech","2017","9","2","256","244.85","South","512","22.3"
"1491","2471","4","1646359200","Male","Security","EINCAR","2015","11","1","262","194.05","South","262","67.95"
"1492","1820","4","1646362800","Female","Headphones","EINCAR","2018","12","2","332","49.42","East","664","565.16"
"1493","4869","1","1646366400","Male","Headphones","Logitech","2015","4","3","395","21.98","South","1185","1119.06"
"1494","4837","2","1646370000","Male","Security","Archos","2018","3","3","228","28.64","West","684","598.08"
"1495","3748","4","1646373600","Female","Security","Sony","2017","6","2","374","149.37","North","748","449.26"
"1496","2859","5","1646377200","Male","Wearable Technology","EINCAR","2015","10","2","186","157.65","West","372","56.7"
"1497","3155","5","1646380800","Male","Cameras","Bose","2017","2","4","107","62.99","West","428","176.04"
"1498","3021","3","1646384400","Female","Cameras","EINCAR","2017","7","4","70","243.84","North","280","-695.36"
"1499","2199","3","1646388000","Male","Headphones","EINCAR","2017","7","3","403","97.89","East","1209","915.33"
"1500","3516","1","1646391600","Female","Security","EINCAR","2017","5","4","24","12.14","South","96","47.44"
"1501","2103","4","1646395200","Female","Security","Logitech","2015","9","1","82","80.41","North","82","1.59"
"1502","2065","1","1646398800","Male","Security","EINCAR","2015","10","3","387","28.52","South","1161","1075.44"
"1503","4349","1","1646402400","Male","Cameras","EINCAR","2016","8","2","52","76.96","East","104","-49.92"
"1504","3833","5","1646406000","Female","Computers","Bose","2015","3","1","105","131.94","North","105","-26.94"
"1505","1959","5","1646409600","Female","Cameras","EINCAR","2017","12","2","356","244.41","South","712","223.18"
"1506","3006","3","1646413200","Male","Security","Logitech","2015","3","4","167","203.27","East","668","-145.08"
"1507","3046","4","1646416800","Female","Headphones","Logitech","2015","10","1","46","119.12","South","46","-73.12"
"1508","1065","1","1646420400","Male","Computers","Sony","2016","2","1","258","118.11","North","258","139.89"
"1509","2273","2","1646424000","Male","Computers","EINCAR","2016","10","1","364","131.5","North","364","232.5"
"1510","1654","4","1646427600","Male","Security","EINCAR","2017","1","4","411","22.2","East","1644","1555.2"
"1511","2500","5","1646431200","Male","Computers","Logitech","2017","8","4","265","147.86","East","1060","468.56"
"1512","2447","3","1646434800","Male","Wearable Technology","Sony","2016","7","1","22","235.72","West","22","-213.72"
"1513","4322","4","1646438400","Female","Wearable Technology","Bose","2018","9","1","337","223.7","West","337","113.3"
"1514","4765","5","1646442000","Female","Headphones","Archos","2015","5","1","96","210.63","South","96","-114.63"
"1515","2713","2","1646445600","Male","Security","EINCAR","2016","2","3","77","154.16","West","231","-231.48"
"1516","1418","4","1646449200","Male","Cameras","Bose","2015","2","4","486","90.93","North","1944","1580.28"
"1517","1635","2","1646452800","Female","Security","Logitech","2016","7","2","376","115.39","West","752","521.22"
"1518","1730","1","1646456400","Male","Wearable Technology","EINCAR","2016","4","2","273","102.65","South","546","340.7"
"1519","2692","1","1646460000","Female","Headphones","Bose","2018","10","4","290","51.51","West","1160","953.96"
"1520","1222","2","1646463600","Male","Wearable Technology","Bose","2017","11","1","147","37.24","North","147","109.76"
"1521","2358","5","1646467200","Female","Headphones","EINCAR","2018","4","1","58","155.04","West","58","-97.04"
"1522","3876","5","1646470800","Male","Cameras","Bose","2017","10","1","186","94.33","West","186","91.67"
"1523","3058","5","1646474400","Male","Headphones","Bose","2017","9","3","59","121.38","North","177","-187.14"
"1524","4723","3","1646478000","Female","Computers","EINCAR","2018","4","3","99","242.78","West","297","-431.34"
"1525","3037","2","1646481600","Female","Wearable Technology","Logitech","2018","11","1","172","49.58","South","172","122.42"
"1526","2643","2","1646485200","Female","Computers","Bose","2018","6","2","368","18.21","East","736","699.58"
"1527","3743","5","1646488800","Male","Computers","Logitech","2016","2","3","204","196.12","West","612","23.64"
"1528","3792","1","1646492400","Male","Cameras","Logitech","2016","4","4","46","244.44","West","184","-793.76"
"1529","2332","3","1646496000","Female","Computers","Logitech","2017","8","3","45","167.69","West","135","-368.07"
"1530","4571","2","1646499600","Female","Cameras","Archos","2018","4","1","239","217.36","South","239","21.64"
"1531","3293","5","1646503200","Female","Wearable Technology","Logitech","2017","5","2","105","90.96","West","210","28.08"
"1532","1889","4","1646506800","Male","Computers","Sony","2016","4","4","298","33.45","North","1192","1058.2"
"1533","4214","3","1646510400","Female","Headphones","Logitech","2015","8","1","184","92.4","West","184","91.6"
"1534","2227","3","1646514000","Male","Cameras","Archos","2017","7","2","286","100.68","West","572","370.64"
"1535","3234","4","1646517600","Female","Computers","Bose","2018","9","3","169","148.86","North","507","60.42"
"1536","4686","1","1646521200","Female","Wearable Technology","Archos","2018","1","1","30","98.6","West","30","-68.6"
"1537","4826","4","1646524800","Male","Wearable Technology","EINCAR","2017","5","3","109","228.79","East","327","-359.37"
"1538","3277","5","1646528400","Female","Computers","Bose","2018","11","4","312","208.09","West","1248","415.64"
"1539","3410","3","1646532000","Female","Cameras","Archos","2017","2","3","438","202.07","West","1314","707.79"
"1540","1824","1","1646535600","Female","Security","Bose","2018","4","3","433","99.68","South","1299","999.96"
"1541","2846","5","1646539200","Male","Cameras","EINCAR","2017","4","3","358","160.54","East","1074","592.38"
"1542","3895","3","1646542800","Female","Security","EINCAR","2015","2","1","265","198.33","North","265","66.67"
"1543","1612","1","1646546400","Female","Cameras","Logitech","2017","1","4","347","97.46","North","1388","998.16"
"1544","3314","3","1646550000","Male","Headphones","Sony","2016","2","2","443","11.44","North","886","863.12"
"1545","2615","5","1646553600","Male","Cameras","Sony","2016","2","3","480","219.93","East","1440","780.21"
"1546","1755","3","1646557200","Male","Wearable Technology","EINCAR","2018","11","4","311","69.94","North","1244","964.24"
"1547","3864","3","1646560800","Male","Cameras","Archos","2018","8","1","396","79.66","West","396","316.34"
"1548","3134","4","1646564400","Male","Headphones","Sony","2016","11","2","147","101.25","East","294","91.5"
"1549","4447","4","1646568000","Female","Wearable Technology","Sony","2018","3","4","93","218.68","East","372","-502.72"
"1550","3366","1","1646571600","Male","Headphones","Archos","2017","9","1","136","245.84","South","136","-109.84"
"1551","4134","4","1646575200","Female","Headphones","Bose","2015","4","3","482","227.76","South","1446","762.72"
"1552","4957","4","1646578800","Female","Wearable Technology","EINCAR","2018","6","2","157","164.14","East","314","-14.28"
"1553","2178","5","1646582400","Female","Headphones","Sony","2016","8","1","367","217.22","South","367","149.78"
"1554","1932","4","1646586000","Male","Cameras","Sony","2015","9","1","45","122.71","West","45","-77.71"
"1555","2346","2","1646589600","Male","Cameras","Archos","2018","1","3","226","18.27","North","678","623.19"
"1556","4675","1","1646593200","Male","Wearable Technology","Archos","2015","8","3","433","145.12","East","1299","863.64"
"1557","4803","5","1646596800","Male","Headphones","EINCAR","2017","6","1","434","135.64","East","434","298.36"
"1558","3904","2","1646600400","Female","Headphones","Logitech","2015","9","2","25","61.42","West","50","-72.84"
"1559","3181","1","1646604000","Male","Computers","EINCAR","2015","10","3","242","215.78","South","726","78.66"
"1560","4236","2","1646607600","Female","Computers","Bose","2015","3","1","118","245.62","South","118","-127.62"
"1561","2796","2","1646611200","Female","Headphones","Archos","2017","12","2","294","10.47","East","588","567.06"
"1562","4691","1","1646614800","Male","Security","Logitech","2018","11","1","476","71.54","West","476","404.46"
"1563","1659","4","1646618400","Male","Computers","Logitech","2017","12","4","37","229.37","North","148","-769.48"
"1564","4900","5","1646622000","Female","Computers","Sony","2015","6","3","465","188.76","South","1395","828.72"
"1565","3671","4","1646625600","Female","Headphones","Archos","2017","11","1","36","90.02","North","36","-54.02"
"1566","1319","2","1646629200","Male","Computers","Logitech","2017","7","1","207","79.02","South","207","127.98"
"1567","1006","3","1646632800","Male","Headphones","Logitech","2017","7","2","303","148.33","West","606","309.34"
"1568","4659","3","1646636400","Male","Wearable Technology","Bose","2017","7","3","489","229.03","West","1467","779.91"
"1569","1649","1","1646640000","Female","Computers","Logitech","2015","6","3","38","182.56","South","114","-433.68"
"1570","1188","2","1646643600","Female","Wearable Technology","Archos","2016","5","3","238","46.77","East","714","573.69"
"1571","3174","3","1646647200","Male","Computers","Logitech","2015","8","2","194","166.1","South","388","55.8"
"1572","1113","1","1646650800","Female","Cameras","EINCAR","2017","2","4","343","111.38","East","1372","926.48"
"1573","1964","1","1646654400","Female","Cameras","Sony","2017","11","1","415","50.5","West","415","364.5"
"1574","1891","3","1646658000","Female","Security","Sony","2017","5","2","358","33.9","North","716","648.2"
"1575","2170","2","1646661600","Female","Cameras","Bose","2017","2","2","94","128.99","East","188","-69.98"
"1576","1631","3","1646665200","Male","Security","Archos","2016","12","3","255","42.78","West","765","636.66"
"1577","4710","2","1646668800","Female","Security","Archos","2016","8","3","68","160.68","North","204","-278.04"
"1578","3380","2","1646672400","Female","Headphones","Bose","2016","12","3","272","76.68","West","816","585.96"
"1579","1665","2","1646676000","Female","Computers","Bose","2016","5","4","129","143.33","South","516","-57.32"
"1580","4974","5","1646679600","Male","Computers","Archos","2017","9","1","256","188.73","West","256","67.27"
"1581","3193","1","1646683200","Female","Cameras","Bose","2018","11","1","110","149.05","East","110","-39.05"
"1582","4921","4","1646686800","Female","Headphones","Archos","2015","9","3","205","58.93","South","615","438.21"
"1583","2734","4","1646690400","Male","Headphones","Logitech","2016","3","2","382","49.65","West","764","664.7"
"1584","3446","2","1646694000","Female","Computers","EINCAR","2015","3","4","451","238.79","East","1804","848.84"
"1585","4884","4","1646697600","Male","Wearable Technology","Logitech","2015","4","2","400","79.91","West","800","640.18"
"1586","4055","1","1646701200","Male","Wearable Technology","Sony","2017","1","4","54","221.86","East","216","-671.44"
"1587","2754","4","1646704800","Male","Cameras","Bose","2016","2","2","465","80.48","South","930","769.04"
"1588","3516","2","1646708400","Male","Wearable Technology","Archos","2015","11","1","116","238.92","South","116","-122.92"
"1589","1940","5","1646712000","Male","Headphones","Sony","2017","10","3","458","23.28","East","1374","1304.16"
"1590","1472","4","1646715600","Male","Security","Sony","2018","5","2","419","197.01","West","838","443.98"
"1591","1258","5","1646719200","Female","Cameras","Archos","2017","8","4","308","193.54","South","1232","457.84"
"1592","4756","4","1646722800","Female","Security","EINCAR","2018","3","4","300","40.88","East","1200","1036.48"
"1593","2473","4","1646726400","Female","Headphones","Bose","2018","11","4","172","236.72","South","688","-258.88"
"1594","2282","1","1646730000","Male","Wearable Technology","Sony","2017","9","1","280","94.75","West","280","185.25"
"1595","3865","5","1646733600","Male","Headphones","Logitech","2018","6","1","34","83.16","West","34","-49.16"
"1596","4314","3","1646737200","Male","Computers","EINCAR","2015","9","3","314","213.94","North","942","300.18"
"1597","2795","4","1646740800","Female","Security","Sony","2017","2","3","193","42.21","South","579","452.37"
"1598","2558","5","1646744400","Male","Wearable Technology","Logitech","2016","9","1","418","17.11","East","418","400.89"
"1599","4680","4","1646748000","Female","Wearable Technology","Archos","2017","1","1","104","17.19","East","104","86.81"
"1600","1480","1","1646751600","Female","Headphones","Sony","2018","7","4","261","22.97","North","1044","952.12"
"1601","1682","1","1646755200","Female","Headphones","Sony","2015","1","3","441","70.8","South","1323","1110.6"
"1602","1247","1","1646758800","Male","Security","Sony","2018","12","1","358","83.11","East","358","274.89"
"1603","1162","4","1646762400","Female","Wearable Technology","Sony","2017","10","1","287","121.35","West","287","165.65"
"1604","1550","4","1646766000","Female","Headphones","Sony","2017","1","3","402","150.43","North","1206","754.71"
"1605","2801","1","1646769600","Female","Cameras","Sony","2016","8","3","136","148.76","North","408","-38.28"
"1606","2340","5","1646773200","Male","Wearable Technology","Bose","2015","9","4","392","146.54","East","1568","981.84"
"1607","4109","3","1646776800","Male","Security","Bose","2015","10","1","45","44.88","East","45","0.12"
"1608","1554","4","1646780400","Male","Cameras","EINCAR","2016","8","3","240","13.77","South","720","678.69"
"1609","3399","2","1646784000","Female","Headphones","Logitech","2018","8","1","434","247.1","South","434","186.9"
"1610","3736","2","1646787600","Male","Wearable Technology","Sony","2018","5","1","102","192.95","East","102","-90.95"
"1611","2311","3","1646791200","Female","Headphones","EINCAR","2018","12","3","349","131.97","East","1047","651.09"
"1612","1264","3","1646794800","Female","Security","Bose","2016","10","3","40","188.18","North","120","-444.54"
"1613","3667","1","1646798400","Female","Wearable Technology","Bose","2018","1","2","491","232.64","North","982","516.72"
"1614","1128","2","1646802000","Male","Cameras","Archos","2018","4","3","95","227.79","West","285","-398.37"
"1615","4265","3","1646805600","Female","Cameras","EINCAR","2016","2","4","93","157.76","South","372","-259.04"
"1616","4154","4","1646809200","Female","Cameras","EINCAR","2015","5","2","344","131.34","West","688","425.32"
"1617","1174","5","1646812800","Female","Computers","Bose","2018","8","1","469","174.64","East","469","294.36"
"1618","4122","5","1646816400","Male","Wearable Technology","Bose","2015","4","1","241","53.02","West","241","187.98"
"1619","1420","5","1646820000","Male","Wearable Technology","Sony","2018","10","4","67","75.58","East","268","-34.32"
"1620","4742","3","1646823600","Female","Headphones","Logitech","2018","10","4","148","21.59","East","592","505.64"
"1621","4512","1","1646827200","Male","Wearable Technology","Sony","2018","8","1","318","43.62","South","318","274.38"
"1622","1271","3","1646830800","Female","Wearable Technology","Logitech","2017","5","1","155","38.18","East","155","116.82"
"1623","1664","5","1646834400","Male","Headphones","Logitech","2018","6","3","20","247.75","North","60","-683.25"
"1624","2980","5","1646838000","Female","Security","EINCAR","2015","4","1","263","237.98","East","263","25.02"
"1625","1423","1","1646841600","Male","Security","EINCAR","2017","7","2","467","208.57","South","934","516.86"
"1626","3313","5","1646845200","Female","Headphones","Bose","2015","9","3","342","169.35","North","1026","517.95"
"1627","4313","1","1646848800","Male","Cameras","Archos","2016","4","3","444","205.02","East","1332","716.94"
"1628","2682","5","1646852400","Male","Wearable Technology","Archos","2016","1","4","166","24.64","South","664","565.44"
"1629","1131","2","1646856000","Male","Security","Archos","2018","8","3","113","29.41","West","339","250.77"
"1630","2073","5","1646859600","Male","Headphones","Archos","2018","7","4","202","190.08","South","808","47.68"
"1631","2408","5","1646863200","Male","Headphones","Logitech","2018","7","1","392","188.64","East","392","203.36"
"1632","3519","1","1646866800","Male","Security","Archos","2015","10","2","387","213.59","North","774","346.82"
"1633","4961","1","1646870400","Male","Wearable Technology","EINCAR","2017","2","1","446","132.8","West","446","313.2"
"1634","1185","1","1646874000","Female","Computers","EINCAR","2017","5","2","384","129.2","South","768","509.6"
"1635","4907","2","1646877600","Female","Computers","Bose","2017","6","2","88","207.02","East","176","-238.04"
"1636","1987","1","1646881200","Female","Wearable Technology","Bose","2017","11","1","143","192.89","South","143","-49.89"
"1637","4206","2","1646884800","Female","Wearable Technology","EINCAR","2018","2","3","459","89.66","North","1377","1108.02"
"1638","4186","3","1646888400","Female","Computers","Bose","2018","6","2","151","54.07","North","302","193.86"
"1639","2337","2","1646892000","Female","Security","EINCAR","2018","4","1","238","101.08","East","238","136.92"
"1640","4620","2","1646895600","Male","Cameras","Archos","2015","4","4","204","187.83","North","816","64.68"
"1641","1450","5","1646899200","Male","Cameras","Sony","2015","4","2","471","234.21","South","942","473.58"
"1642","4159","3","1646902800","Female","Security","Sony","2017","5","1","135","215.2","South","135","-80.2"
"1643","1086","1","1646906400","Male","Headphones","Logitech","2015","2","2","399","177.95","East","798","442.1"
"1644","4003","4","1646910000","Male","Headphones","Logitech","2016","11","2","88","55.26","East","176","65.48"
"1645","4500","4","1646913600","Male","Headphones","Logitech","2018","5","3","352","114.52","South","1056","712.44"
"1646","2413","4","1646917200","Female","Cameras","Sony","2015","8","3","322","99.41","North","966","667.77"
"1647","3219","3","1646920800","Female","Security","EINCAR","2015","10","4","294","217.85","North","1176","304.6"
"1648","1998","5","1646924400","Male","Wearable Technology","Archos","2016","6","3","427","230.78","North","1281","588.66"
"1649","4004","5","1646928000","Female","Wearable Technology","Logitech","2017","7","3","287","124.37","East","861","487.89"
"1650","3228","3","1646931600","Male","Security","EINCAR","2017","6","2","424","221.23","West","848","405.54"
"1651","3226","3","1646935200","Female","Wearable Technology","Bose","2017","1","4","150","168.03","East","600","-72.12"
"1652","2979","4","1646938800","Female","Cameras","Archos","2017","12","3","475","30.41","North","1425","1333.77"
"1653","3319","5","1646942400","Male","Wearable Technology","Archos","2017","1","4","77","191.79","East","308","-459.16"
"1654","2542","2","1646946000","Male","Computers","Logitech","2017","10","3","377","177.52","East","1131","598.44"
"1655","2764","2","1646949600","Male","Headphones","Bose","2018","5","4","308","184.8","South","1232","492.8"
"1656","3649","4","1646953200","Female","Cameras","Sony","2015","2","2","364","16.13","East","728","695.74"
"1657","4310","5","1646956800","Female","Cameras","Logitech","2017","12","2","166","143.57","East","332","44.86"
"1658","3295","2","1646960400","Female","Computers","Logitech","2015","5","2","107","190.93","West","214","-167.86"
"1659","3682","4","1646964000","Female","Security","Sony","2017","6","1","459","118.45","West","459","340.55"
"1660","2189","2","1646967600","Male","Security","Bose","2018","2","3","72","188.87","North","216","-350.61"
